RecordID,MGMT_LEVEL,Tenure..days.,File,MONTH1,MONTH2,MONTH3,MONTH4,MONTH5,MONTH6,Score_P,Score_T,Flag
18766,0,5056,C,0.903813397,0.903725722,0.939704213,0.936285274,0.935724771,0.938920492,0.7,0.3,All good
18767,0,5196,C,0.895608408,0.897156793,0.932154802,0.932562957,0.933486448,0.938824126,0.74,0.26,All good
18768,0,5091,C,0.910297269,0.908490373,0.937258687,0.936427009,0.94138495,0.940791037,0.66,0.34,All good
18769,0,5413,C,0.951320013,0.952387159,0.957816,0.961367263,0.959882088,0.949677716,0.98,0.02,P
18770,0,5183,C,0.938637839,0.939154883,0.934034749,0.934882677,0.93537175,0.95933481,0.7,0.3,All good
18771,0,7436,C,0.936270426,0.938958348,0.951113903,0.952194422,0.954695416,0.958745652,0.74,0.26,All good
18772,0,5385,C,0.904392781,0.908959157,0.953448429,0.952923068,0.955994456,0.957812912,0.56,0.44,All good
18773,1,6379,C,0.874044166,0.875278256,0.884700147,0.885763447,0.886876417,0.893121775,0.38,0.62,All good
18774,0,9984,C,0.945201518,0.947962615,0.958806434,0.958788519,0.958804434,0.958978727,0.78,0.22,All good
18775,0,5077,C,0.901797035,0.903047195,0.914356742,0.916713425,0.915978189,0.911783408,0.06,0.94,T
18777,0,4916,C,0.884976056,0.886738219,0.888680281,0.893023785,0.888375268,0.898187076,0.36,0.64,All good
18779,1,5028,C,0.869747899,0.867180252,0.891513512,0.89264071,0.896247289,0.898293364,0.52,0.48,All good
18780,0,8724,C,0.907890559,0.910379211,0.933515342,0.935845431,0.933551704,0.922223918,0.5,0.5,All good
18782,0,5922,C,0.900308789,0.904261781,0.954814929,0.960564294,0.958887794,0.957197728,0.56,0.44,All good
18783,0,5127,C,0.925311909,0.924129464,0.938071379,0.938608141,0.940932258,0.939570948,0.68,0.32,All good
18785,0,5189,C,0.939843797,0.944695089,0.955700938,0.957668143,0.958883386,0.956932954,1,0,P
18786,0,5155,C,0.898810975,0.901033194,0.946621703,0.945487524,0.951746609,0.945471536,0.6,0.4,All good
18787,0,6786,C,0.906974848,0.90328645,0.954330004,0.953924938,0.949905927,0.941303783,0.54,0.46,All good
18788,0,5316,C,0.92506577,0.923946711,0.959543887,0.956028298,0.958727995,0.956700097,0.62,0.38,All good
18789,0,7785,C,0.914890238,0.912220091,0.954270412,0.950704323,0.955214181,0.963636537,0.6,0.4,All good
18792,0,5127,C,0.931445072,0.932526477,0.953437414,0.954250175,0.954552005,0.954278096,0.64,0.36,All good
18793,0,5406,C,0.932485119,0.936263877,0.957100064,0.957627372,0.955278016,0.955542018,0.66,0.34,All good
18794,0,8661,C,0.949909959,0.948670603,0.956063015,0.958774189,0.955867407,0.956703052,0.78,0.22,All good
18795,1,4973,C,0.876463395,0.874370144,0.89143872,0.889950394,0.889561218,0.898602619,0.46,0.54,All good
18796,0,5078,C,0.909223478,0.913688984,0.942440824,0.943205994,0.946018922,0.935954357,0.56,0.44,All good
18797,0,6813,C,0.951365387,0.947163842,0.960951653,0.95807476,0.957676206,0.960355161,1,0,P
18798,0,4973,C,0.915192863,0.912691561,0.955237089,0.952405836,0.952193399,0.952045505,0.6,0.4,All good
18799,0,5210,C,0.903766567,0.898363968,0.938437945,0.939530781,0.939702825,0.938641171,0.7,0.3,All good
18800,0,5273,C,0.890974865,0.892430169,0.907755163,0.909290485,0.908749253,0.913884447,0.04,0.96,T
18802,0,5343,C,0.881259288,0.881914504,0.897057484,0.89498046,0.894051375,0.900984091,0.24,0.76,All good
18803,0,4999,C,0.906729134,0.906516235,0.939986333,0.937510806,0.937967245,0.93516007,0.68,0.32,All good
18804,0,5077,C,0.930253575,0.932238427,0.93387464,0.928197253,0.930593293,0.929045101,0.7,0.3,All good
18805,0,6903,C,0.911969112,0.911180396,0.944216849,0.944024398,0.947034444,0.94821259,0.44,0.56,All good
18806,0,5379,C,0.926055323,0.926550933,0.942599211,0.946854253,0.942739371,0.957923774,0.68,0.32,All good
18807,0,5084,C,0.894238434,0.890886899,0.928731225,0.928265973,0.932882449,0.920348343,0.74,0.26,All good
18808,0,4909,C,0.914971194,0.91394656,0.94206302,0.943984988,0.941269373,0.94242749,0.64,0.36,All good
18810,0,6617,C,0.9343477,0.938059295,0.956877866,0.95372916,0.956574829,0.956035677,0.8,0.2,All good
18812,0,5553,C,0.875584837,0.871632771,0.900318059,0.899375445,0.898548003,0.891967881,0.14,0.86,All good
18814,0,7513,C,0.926258759,0.927096072,0.954234375,0.951610683,0.949366419,0.953844798,0.62,0.38,All good
18815,0,5287,C,0.926300863,0.922347982,0.93687885,0.939479367,0.938093842,0.945072205,0.64,0.36,All good
18816,0,5203,C,0.903542111,0.90615202,0.923412713,0.922381739,0.920462308,0.94938058,0.62,0.38,All good
18817,1,4389,C,0.883990102,0.884047717,0.891335979,0.885541422,0.897475164,0.890623394,0.42,0.58,All good
18818,0,5427,C,0.907453624,0.910094834,0.937944967,0.937037289,0.937843424,0.935331357,0.66,0.34,All good
18819,0,5050,C,0.894473249,0.893157949,0.903459459,0.904265629,0.902214473,0.921473841,0.06,0.94,T
18820,0,5015,C,0.939770086,0.941209403,0.955443072,0.958900897,0.958233999,0.959628371,1,0,P
18821,0,5134,C,0.894450371,0.895693494,0.913766976,0.911052848,0.913222997,0.911720443,0.04,0.96,T
18822,0,6874,C,0.941796356,0.938582126,0.952568625,0.953798098,0.953541648,0.945004325,0.74,0.26,All good
18823,0,7359,C,0.946551625,0.943594934,0.955707693,0.958677606,0.961825775,0.957516892,0.98,0.02,P
18824,0,5413,C,0.922705673,0.924236558,0.913662725,0.915542334,0.913220864,0.911535194,0.32,0.68,All good
18825,0,5203,C,0.927040185,0.925937904,0.935335004,0.930953381,0.934103796,0.897113546,0.66,0.34,All good
18826,0,7779,C,0.95086225,0.951072295,0.959244582,0.958556077,0.956515162,0.959846271,0.84,0.16,All good
18827,0,6421,C,0.901841547,0.90403285,0.928430902,0.9270373,0.934572813,0.942102053,0.78,0.22,All good
18828,0,5189,C,0.953086447,0.948400109,0.956230826,0.958411916,0.957926065,0.958432296,1,0,P
18829,0,6407,C,0.87652191,0.878015262,0.912340071,0.908009777,0.908959643,0.940320325,0.28,0.72,All good
18830,0,4889,C,0.896336885,0.897759239,0.907336068,0.906645162,0.904154862,0.906059437,0,1,T
18831,0,4768,C,0.923047936,0.924384292,0.93873029,0.939453589,0.94027305,0.941558988,0.7,0.3,All good
18833,0,5455,C,0.940212045,0.938349894,0.943420407,0.94273097,0.94391459,0.944795129,0.48,0.52,All good
18834,0,4720,C,0.922543602,0.924418242,0.950706318,0.949831369,0.950458111,0.950875543,0.6,0.4,All good
18835,2,5028,C,0.861134626,0.861036043,0.874422477,0.875539773,0.881170412,0.893905957,0.36,0.64,All good
18836,0,5791,C,0.914959175,0.910542256,0.950855399,0.949402619,0.949871076,0.947289475,0.58,0.42,All good
18837,0,5379,C,0.924289491,0.922088096,0.953104013,0.950354224,0.950275362,0.95363335,0.62,0.38,All good
18838,1,12343,C,0.881183301,0.880310282,0.88889398,0.889568641,0.891178974,0.892616364,0.38,0.62,All good
18839,0,6785,C,0.901837575,0.90359061,0.911884059,0.915896451,0.913389386,0.912074343,0,1,T
18840,1,5173,C,0.862117625,0.863802557,0.885799153,0.883352211,0.884528487,0.897899777,0.4,0.6,All good
18841,0,5539,C,0.917994502,0.914379042,0.91980617,0.919347249,0.918068942,0.925753952,0.56,0.44,All good
18842,1,5385,C,0.899727537,0.899461212,0.907813734,0.908638648,0.906723145,0.909564477,0.06,0.94,T
18843,0,649,C,0.880122576,0.884680212,0.909189872,0.909421843,0.909786453,0.911753746,0.08,0.92,T
18844,1,5336,C,0.902282804,0.901901493,0.904210742,0.905472461,0.903640351,0.907074523,0.1,0.9,All good
18845,1,5439,C,0.881027484,0.882909675,0.895948728,0.895220373,0.893656417,0.891919066,0.32,0.68,All good
18847,0,5043,C,0.932753035,0.930866791,0.94349856,0.938561971,0.939646071,0.939324385,0.58,0.42,All good
18849,0,6624,C,0.929761495,0.92771438,0.956993708,0.956185919,0.958021942,0.959674071,0.64,0.36,All good
18850,0,5105,C,0.884992853,0.883522612,0.888934059,0.890993695,0.891139679,0.893304107,0.3,0.7,All good
18851,0,5175,C,0.922090644,0.917721621,0.943610914,0.939786489,0.936550496,0.941719423,0.58,0.42,All good
18852,0,5281,C,0.93456971,0.937064026,0.957203252,0.958924341,0.959274671,0.957987123,0.66,0.34,All good
18853,0,3740,C,0.925169106,0.922829484,0.929456891,0.92835313,0.929863214,0.940452428,0.8,0.2,All good
18854,0,4430,C,0.896089804,0.893276895,0.928451449,0.929735997,0.931499466,0.927982776,0.76,0.24,All good
18855,2,9608,C,0.871092769,0.869682106,0.887018836,0.885961498,0.885611159,0.886419173,0.36,0.64,All good
18857,0,5099,C,0.937699345,0.935292235,0.950927387,0.948172976,0.949340786,0.942337192,0.54,0.46,All good
18858,0,6315,C,0.920824785,0.924745943,0.959054503,0.959587047,0.956409136,0.938210286,0.6,0.4,All good
18859,0,5197,C,0.929763492,0.931699273,0.946028051,0.948505718,0.947323673,0.954978029,0.56,0.44,All good
18860,0,6828,C,0.933558559,0.933720434,0.952990044,0.956970744,0.951148139,0.944753047,0.58,0.42,All good
18861,0,5176,C,0.920851703,0.919946598,0.929363547,0.931220123,0.926599238,0.931895777,0.8,0.2,All good
18862,0,8611,C,0.907048183,0.907500905,0.942401598,0.945129766,0.947474896,0.957139145,0.6,0.4,All good
18863,0,5407,C,0.919354707,0.918094641,0.953289548,0.955256185,0.955445373,0.954610457,0.6,0.4,All good
18864,0,5161,C,0.924930633,0.926629826,0.937473006,0.94348146,0.939451351,0.949518794,0.64,0.36,All good
18865,0,7296,C,0.898986956,0.900483658,0.945368389,0.941944419,0.943738071,0.945021144,0.44,0.56,All good
18866,0,5098,C,0.894750789,0.894130606,0.925826746,0.923502902,0.923172034,0.92654675,0.74,0.26,All good
18867,2,9564,C,0.892920481,0.894801179,0.900110327,0.899445786,0.900356171,0.903440567,0.22,0.78,All good
18868,0,6916,C,0.90766931,0.909755443,0.957009728,0.957331466,0.956987804,0.954133034,0.56,0.44,All good
18869,0,5484,C,0.921779719,0.925030684,0.963525362,0.967585507,0.965911773,0.93996506,0.52,0.48,All good
18871,0,5077,C,0.887303124,0.888351955,0.917802404,0.918342813,0.913751675,0.93097602,0.3,0.7,All good
18872,1,13890,C,0.879237732,0.881659035,0.890527343,0.890177927,0.889680641,0.894555443,0.4,0.6,All good
18873,1,6564,C,0.896876125,0.896874163,0.90631042,0.905251965,0.903955108,0.90215868,0.12,0.88,All good
18874,0,6849,C,0.887990487,0.893413842,0.923446945,0.92124388,0.923244756,0.939973652,0.72,0.28,All good
18875,0,6904,C,0.950525155,0.951460114,0.955568848,0.956062852,0.959636607,0.95627047,1,0,P
18876,0,5273,C,0.915276132,0.91193174,0.946639979,0.947294892,0.948739837,0.939385308,0.58,0.42,All good
18878,0,5498,C,0.910055841,0.911022123,0.92854024,0.929696638,0.928940801,0.936533175,0.78,0.22,All good
18879,0,4994,C,0.881516528,0.881962973,0.897767204,0.898263024,0.900133054,0.905062587,0.12,0.88,All good
18880,0,5064,C,0.918231021,0.929048271,0.929968656,0.92726355,0.930812817,0.935377502,0.78,0.22,All good
18881,1,9396,C,0.889776437,0.889779353,0.896321146,0.902392305,0.901912822,0.894022341,0.18,0.82,All good
18882,0,5306,C,0.89674706,0.894126648,0.939046073,0.94187599,0.94193924,0.943919746,0.68,0.32,All good
18883,0,5357,C,0.911567193,0.909429489,0.952061245,0.952054553,0.949883506,0.95232666,0.58,0.42,All good
18885,2,12259,C,0.88518354,0.885147065,0.891281733,0.898343963,0.897263815,0.897189542,0.48,0.52,All good
18886,0,6512,C,0.925318903,0.92758814,0.958885679,0.956276316,0.9578848,0.954148681,0.66,0.34,All good
18888,0,2693,C,0.918432508,0.915433762,0.938474499,0.940475693,0.942224098,0.931224873,0.62,0.38,All good
18889,1,5246,C,0.870656656,0.86822807,0.895573081,0.891557819,0.904255123,0.904531671,0.28,0.72,All good
18890,1,5938,C,0.878461295,0.882590673,0.901028825,0.9040409,0.903825548,0.90174268,0.22,0.78,All good
18891,0,4917,C,0.919822295,0.920552089,0.950122041,0.952741918,0.951005579,0.951802124,0.62,0.38,All good
18892,0,2553,C,0.949722111,0.948563001,0.953511734,0.959234423,0.958080813,0.949065038,1,0,P
18893,0,5770,C,0.948111269,0.949700356,0.951380692,0.952762592,0.950925157,0.948982693,0.98,0.02,P
18894,0,2511,C,0.900209136,0.899763303,0.924302164,0.923356669,0.921443403,0.932152787,0.8,0.2,All good
18897,0,5889,C,0.920015456,0.920824071,0.946428478,0.952296856,0.950920682,0.946482949,0.6,0.4,All good
18898,0,8668,C,0.925720262,0.922615138,0.944009426,0.946245548,0.944006446,0.939295594,0.48,0.52,All good
18899,0,5616,C,0.929434877,0.928338938,0.948600883,0.945604053,0.946984058,0.945272566,0.58,0.42,All good
18900,0,13421,C,0.892052877,0.892547489,0.926245633,0.921737079,0.921136936,0.915666035,0.54,0.46,All good
18901,0,5358,C,0.953324592,0.948886518,0.957820024,0.957916492,0.957470084,0.957519137,1,0,P
18902,0,6120,C,0.932991558,0.931280429,0.947686174,0.950076637,0.947649564,0.950291414,0.6,0.4,All good
18904,0,6519,C,0.929173123,0.928158029,0.957131921,0.959329425,0.959127771,0.958278731,0.64,0.36,All good
18905,0,4632,C,0.930748118,0.929940481,0.958610367,0.958627118,0.958799807,0.952623184,0.64,0.36,All good
18906,0,2553,C,0.921635039,0.921301867,0.936504584,0.940643108,0.938587657,0.927432917,0.62,0.38,All good
18907,0,7576,C,0.942526324,0.938475743,0.959443372,0.959252779,0.958665506,0.957573037,0.78,0.22,All good
18908,1,10563,C,0.898784697,0.897950247,0.905989963,0.907064495,0.906405858,0.905305149,0.06,0.94,T
18909,0,13904,C,0.897459328,0.898155594,0.929116658,0.930618518,0.925320627,0.933739718,0.62,0.38,All good
18910,0,6351,C,0.8867238,0.888366977,0.90346548,0.904902645,0.905257577,0.932434655,0.24,0.76,All good
18911,1,5245,C,0.865777363,0.865284494,0.889082826,0.893026477,0.895984244,0.892401214,0.44,0.56,All good
18912,0,5434,C,0.936994636,0.938075962,0.959413154,0.956735091,0.95701356,0.95721454,0.78,0.22,All good
18914,1,11948,C,0.900969374,0.899571855,0.901744631,0.901022218,0.90203193,0.903467315,0.18,0.82,All good
18916,0,2735,C,0.904411599,0.901212249,0.932705845,0.935199904,0.936036994,0.932427823,0.6,0.4,All good
18917,0,5637,C,0.920825189,0.920110276,0.952716928,0.952448456,0.95359811,0.955673844,0.62,0.38,All good
18918,0,3554,C,0.924492481,0.926157233,0.956037375,0.954274111,0.951160216,0.954041015,0.66,0.34,All good
18919,0,6547,C,0.932433432,0.933598567,0.956460311,0.955928371,0.959822072,0.957419618,0.64,0.36,All good
18920,0,16550,C,0.938339273,0.941831051,0.960462771,0.959689203,0.95585498,0.951988046,0.86,0.14,All good
18921,0,5287,C,0.924257628,0.924392898,0.942143986,0.940062018,0.942226601,0.94421553,0.6,0.4,All good
18922,0,5763,C,0.929046072,0.928915701,0.95472995,0.953762298,0.954653255,0.957210835,0.64,0.36,All good
18923,0,2511,C,0.904084023,0.900847386,0.928378012,0.929638043,0.92816549,0.941965481,0.82,0.18,All good
18924,0,13435,C,0.912131538,0.912345219,0.955386108,0.957728698,0.9552941,0.954007018,0.6,0.4,All good
18925,0,5581,C,0.930815132,0.926649226,0.952154696,0.952621638,0.954923354,0.950480327,0.62,0.38,All good
18926,0,6382,C,0.951621747,0.952682434,0.958313833,0.958739388,0.959527309,0.957230634,1,0,P
18927,0,5217,C,0.935780065,0.935105419,0.957139032,0.955043979,0.95358454,0.953208036,0.6,0.4,All good
18928,0,9223,C,0.904377057,0.907400419,0.932164233,0.930720949,0.928734281,0.924507909,0.54,0.46,All good
18929,0,5596,C,0.939271158,0.938481376,0.955023205,0.958770764,0.958281611,0.958517719,0.78,0.22,All good
18930,0,5582,C,0.91101962,0.91014802,0.951912163,0.952747295,0.950806746,0.956768443,0.6,0.4,All good
18932,0,5932,C,0.919184462,0.917946482,0.954817062,0.95533689,0.952449376,0.957546524,0.6,0.4,All good
18933,0,5610,C,0.947424993,0.946925708,0.957913975,0.959081915,0.957965941,0.960293795,1,0,P
18934,0,5686,C,0.921352156,0.921758012,0.950536064,0.947193039,0.952099671,0.934420593,0.6,0.4,All good
18935,0,5346,C,0.945092667,0.944549304,0.959073515,0.956258192,0.956002372,0.958015657,0.98,0.02,P
18936,0,5203,C,0.933983793,0.937532709,0.948123568,0.951145749,0.949896034,0.948822059,0.76,0.24,All good
18938,0,2707,C,0.920783752,0.922612053,0.944890728,0.949675739,0.948451653,0.954398608,0.56,0.44,All good
18939,0,6459,C,0.922809259,0.92203606,0.952866461,0.951176357,0.953319523,0.957646043,0.62,0.38,All good
18943,0,6155,C,0.931693675,0.929362665,0.947762784,0.944573995,0.949414055,0.943604148,0.46,0.54,All good
18944,0,14009,C,0.927794882,0.928820342,0.957374025,0.956425449,0.95548728,0.958161817,0.62,0.38,All good
18945,0,523,C,0.895863523,0.895355114,0.929387283,0.930043041,0.931904478,0.912963583,0.54,0.46,All good
18946,0,6260,C,0.918170835,0.919923467,0.956794503,0.957546524,0.957010997,0.954150835,0.62,0.38,All good
18947,0,6197,C,0.911125579,0.912905385,0.952834201,0.953167217,0.951849342,0.946410437,0.58,0.42,All good
18948,0,6358,C,0.950761128,0.950146467,0.952761,0.951615172,0.948637315,0.953159263,1,0,P
18949,0,10627,C,0.940882992,0.939629987,0.954578452,0.959126333,0.957027981,0.956553827,0.72,0.28,All good
18950,0,3568,C,0.933356344,0.932483542,0.956608204,0.951889277,0.955506556,0.953307167,0.66,0.34,All good
18951,0,2553,C,0.90907473,0.908886001,0.906564631,0.905477833,0.907299623,0.908858432,0.1,0.9,All good
18952,0,5162,C,0.936985687,0.934082069,0.956709745,0.956139648,0.958578873,0.956867139,0.56,0.44,All good
18954,0,2553,C,0.930706204,0.929798745,0.956373973,0.956609203,0.958480652,0.95893477,0.66,0.34,All good
18956,0,6687,C,0.929567624,0.929952789,0.948457548,0.953110096,0.951205301,0.95674427,0.64,0.36,All good
18957,0,5315,C,0.931152397,0.931303912,0.945070281,0.942893433,0.943938731,0.933415821,0.46,0.54,All good
18958,1,5441,C,0.894359631,0.89250875,0.905304179,0.90318911,0.901154992,0.902238845,0.18,0.82,All good
18959,0,7142,C,0.92128005,0.918440135,0.946013269,0.947081211,0.946881057,0.938154098,0.56,0.44,All good
18960,0,2525,C,0.943683719,0.943482606,0.943279555,0.941170391,0.938603295,0.95586248,0.74,0.26,All good
18962,1,5476,C,0.905592923,0.902945741,0.907421822,0.90679258,0.907590265,0.909644056,0.06,0.94,T
18963,0,6414,C,0.948036673,0.951566564,0.956695,0.958213157,0.957769162,0.959523483,1,0,P
18965,0,2553,C,0.916101308,0.918731096,0.956687508,0.95913232,0.959845865,0.958468135,0.62,0.38,All good
18966,0,13387,C,0.938312227,0.932606221,0.958126194,0.957616614,0.957088295,0.959590891,0.52,0.48,All good
18967,0,5343,C,0.915815822,0.913652837,0.947270293,0.948876591,0.94768129,0.947290051,0.54,0.46,All good
18969,0,14057,C,0.947565502,0.946170671,0.958229367,0.957795185,0.956980406,0.956634309,0.8,0.2,All good
18970,0,6638,C,0.927667578,0.924930612,0.95779127,0.956233919,0.959067739,0.96366869,0.64,0.36,All good
18972,0,5539,C,0.918670207,0.916710631,0.954498184,0.953088556,0.954234097,0.954172594,0.6,0.4,All good
18973,0,6722,C,0.933196908,0.93303483,0.949076616,0.952609706,0.952011223,0.946475863,0.64,0.36,All good
18975,0,6148,C,0.945048066,0.94097767,0.953837728,0.955914321,0.953909487,0.954114114,0.98,0.02,P
18976,0,5386,C,0.928015145,0.930953134,0.950146747,0.951094143,0.951936782,0.958222563,0.64,0.36,All good
18977,0,6526,C,0.939540407,0.936021812,0.959455688,0.959788122,0.957091951,0.957547232,0.58,0.42,All good
18978,1,4034,C,0.901421902,0.906266135,0.906375686,0.909461355,0.905212912,0.90901525,0.1,0.9,All good
18979,0,6512,C,0.940347237,0.938539966,0.961193422,0.957444323,0.958647002,0.958139522,0.8,0.2,All good
18980,0,5322,C,0.917601177,0.920952822,0.918208366,0.918154521,0.916444252,0.928909436,0.5,0.5,All good
18981,0,5497,C,0.948964721,0.948854603,0.952528717,0.955967213,0.95585168,0.955443619,1,0,P
18982,0,2271,C,0.913789529,0.911787816,0.922110789,0.92135705,0.921039334,0.933616581,0.78,0.22,All good
18984,1,13723,C,0.901114291,0.902132249,0.906901708,0.906374938,0.906347614,0.903917012,0.06,0.94,T
18985,0,3097,C,0.9044458,0.905743034,0.916314728,0.918611139,0.912649715,0.926338823,0.2,0.8,All good
18986,0,12622,C,0.927174538,0.925564425,0.941213418,0.939068765,0.942399579,0.941265008,0.56,0.44,All good
18987,2,6442,C,0.876826356,0.876613269,0.888807335,0.901814815,0.897803261,0.895720147,0.44,0.56,All good
18988,0,2735,C,0.942597793,0.94645918,0.958068362,0.957136607,0.958110885,0.958300479,0.98,0.02,P
18989,0,2469,C,0.9401963,0.936893841,0.951107467,0.951757061,0.953203589,0.955239671,0.66,0.34,All good
18991,0,5400,C,0.950041474,0.950022636,0.956954409,0.955874628,0.957412519,0.952482069,1,0,P
18993,1,4671,C,0.869230927,0.867647754,0.874123589,0.874541677,0.875079344,0.88053369,0.34,0.66,All good
18994,0,2455,C,0.916915416,0.922297594,0.941767915,0.938521863,0.940122121,0.938181587,0.68,0.32,All good
18995,1,2483,C,0.875649774,0.870122389,0.884893811,0.900369136,0.897076933,0.885813463,0.4,0.6,All good
18996,0,2476,C,0.882743943,0.8848299,0.913304849,0.914255121,0.910746869,0.912862056,0.14,0.86,All good
18997,0,2476,C,0.93056975,0.933270677,0.942123835,0.936545395,0.938836264,0.939376774,0.64,0.36,All good
18998,1,2476,C,0.876013046,0.87696305,0.89768618,0.897344158,0.900056418,0.890536124,0.22,0.78,All good
18999,0,2490,C,0.91885049,0.923647646,0.935609135,0.936963248,0.935450877,0.93982347,0.76,0.24,All good
19000,0,2476,C,0.913845132,0.918812088,0.940881791,0.939949408,0.942478826,0.929210943,0.56,0.44,All good
19001,0,2384,C,0.930932576,0.929235328,0.940612926,0.93840354,0.938114899,0.940133992,0.64,0.36,All good
19002,0,2476,C,0.897561354,0.8996929,0.937679872,0.939520318,0.938522123,0.936156159,0.6,0.4,All good
19003,0,5638,C,0.948237927,0.945968277,0.956743917,0.95792879,0.956198524,0.958713581,1,0,P
19005,0,1489,C,0.894986678,0.89376155,0.940077439,0.942816132,0.9417029,0.931252078,0.6,0.4,All good
19007,0,1328,C,0.881469774,0.881842244,0.912623663,0.913233497,0.913694106,0.92752631,0.22,0.78,All good
19008,1,12295,C,0.888939189,0.890624202,0.901775026,0.90158365,0.899271849,0.901236802,0.22,0.78,All good
19012,1,2938,C,0.866544187,0.865345666,0.883624038,0.881569416,0.880533445,0.889464844,0.4,0.6,All good
19013,0,2532,C,0.923539333,0.928218308,0.938712015,0.934144313,0.936423047,0.93338859,0.68,0.32,All good
19014,0,6085,C,0.882494248,0.884247782,0.898870673,0.901399471,0.900758989,0.922766778,0.16,0.84,All good
19015,0,5756,C,0.91782467,0.917953058,0.932464061,0.934623515,0.933048373,0.935247891,0.74,0.26,All good
19016,0,5564,C,0.926675677,0.92329499,0.940596735,0.944678582,0.946955688,0.937298933,0.66,0.34,All good
19017,1,2847,C,0.87819943,0.875188982,0.891557965,0.896454308,0.891540404,0.889954845,0.46,0.54,All good
19018,0,2546,C,0.895800892,0.891490128,0.92119253,0.919165731,0.91839634,0.930531348,0.42,0.58,All good
19019,0,2938,C,0.879963604,0.876835869,0.939030942,0.942698925,0.935725496,0.941494095,0.76,0.24,All good
19020,0,2490,C,0.878519903,0.875710662,0.926755667,0.927678712,0.930515795,0.928581763,0.7,0.3,All good
19021,0,2455,C,0.906629859,0.905244022,0.925626238,0.927282553,0.92138768,0.915546251,0.68,0.32,All good
19022,1,2434,C,0.881854268,0.878026648,0.899032738,0.884834272,0.888738091,0.897277403,0.34,0.66,All good
19023,0,2945,C,0.921255691,0.920278644,0.923186748,0.92563059,0.923004938,0.926575599,0.82,0.18,All good
19024,0,2490,C,0.902206119,0.90098971,0.921343599,0.92288191,0.920200703,0.922808892,0.56,0.44,All good
19025,0,2658,C,0.884774038,0.885288981,0.912054705,0.910471216,0.911390401,0.91566132,0.08,0.92,T
19026,1,2637,C,0.895764308,0.894846318,0.895852106,0.896872779,0.898289652,0.894980109,0.26,0.74,All good
19028,0,2490,C,0.909567231,0.909629987,0.934046147,0.931713735,0.931893473,0.93744327,0.78,0.22,All good
19029,0,2952,C,0.918054508,0.920181366,0.933031026,0.936354292,0.932745012,0.92941016,0.72,0.28,All good
19030,0,2518,C,0.902821735,0.900001274,0.922613599,0.926520723,0.930169735,0.932222352,0.68,0.32,All good
19031,0,2504,C,0.902029551,0.903598868,0.933913773,0.932097981,0.936253029,0.936395945,0.74,0.26,All good
19032,0,2833,C,0.86786972,0.871250531,0.888341537,0.887494821,0.889066094,0.903891698,0.4,0.6,All good
19033,0,2651,C,0.878285237,0.880701814,0.916125624,0.913794523,0.913531484,0.915955969,0.14,0.86,All good
19034,0,2538,C,0.878367081,0.879520468,0.933226112,0.931732624,0.928837322,0.930345215,0.72,0.28,All good
19035,0,2595,C,0.933335308,0.931696501,0.941311004,0.939588994,0.938658177,0.939444408,0.7,0.3,All good
19036,0,2637,C,0.911605694,0.911205419,0.93615528,0.938831736,0.936621526,0.935190005,0.66,0.34,All good
19037,1,7093,C,0.872474708,0.875863744,0.892354085,0.891739108,0.891570587,0.890169867,0.38,0.62,All good
19038,1,2473,C,0.872910021,0.872707337,0.877428806,0.873782706,0.870999344,0.867540711,0.42,0.58,All good
19039,0,2714,C,0.906932667,0.906322082,0.924681261,0.925025877,0.926424608,0.924420432,0.7,0.3,All good
19040,0,2595,C,0.887467452,0.893090156,0.911066374,0.912761611,0.913136754,0.906204902,0.06,0.94,T
19041,0,2490,C,0.892848988,0.891701979,0.909978106,0.913766976,0.915262819,0.909457573,0.12,0.88,All good
19042,0,2763,C,0.870308843,0.870861469,0.883543349,0.878735013,0.881600889,0.900414916,0.38,0.62,All good
19043,0,2651,C,0.874285402,0.871271309,0.881423552,0.88165078,0.881930512,0.89887812,0.34,0.66,All good
19045,0,2658,C,0.892603178,0.894486223,0.918326379,0.917311179,0.91572848,0.932962738,0.38,0.62,All good
19046,0,2980,C,0.915080441,0.912290134,0.938846507,0.942770926,0.939607353,0.938964098,0.7,0.3,All good
19047,0,6680,C,0.874430479,0.875083955,0.934806708,0.932041846,0.934472164,0.936885111,0.66,0.34,All good
19048,0,2826,C,0.917401974,0.917791662,0.933216597,0.933903701,0.931953219,0.934203304,0.72,0.28,All good
19049,0,2595,C,0.875000167,0.872974325,0.889414169,0.884919864,0.886339875,0.902466112,0.34,0.66,All good
19050,0,2840,C,0.88825048,0.88734559,0.884476245,0.88473731,0.886972798,0.920918974,0.32,0.68,All good
19051,0,2448,C,0.882107357,0.879298794,0.890905204,0.890521041,0.889153119,0.902334069,0.32,0.68,All good
19053,0,2658,C,0.897318605,0.898596922,0.927227141,0.925707053,0.924076238,0.889890744,0.6,0.4,All good
19054,2,6236,C,0.880117574,0.877254557,0.888209552,0.890692641,0.888685754,0.887350803,0.38,0.62,All good
19055,0,2939,C,0.897085012,0.893768461,0.9326083,0.93551514,0.934759857,0.935100832,0.7,0.3,All good
19056,0,2532,C,0.911253483,0.915424741,0.937826052,0.939623488,0.938742034,0.925685712,0.56,0.44,All good
19057,0,2644,C,0.911689957,0.910038484,0.938327756,0.935958358,0.937878908,0.927602221,0.74,0.26,All good
